source,target,somop_id,tomop_id,scode,slabel,tcode,tlabel,category,mapping type,source_visit,target_visit,source_type,source_unit,source_data_type,target_type,target_unit,target_data_type,transformation_rule
dosenitratv18,f7_nitrati,1361711,21600316,rxnorm:4917,nitroglycerin,atc:c01da,organic nitrates,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosenitratv6,f5_nitrati,1361711,21600316,rxnorm:4917,nitroglycerin,atc:c01da,organic nitrates,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosenitratbl,nitrati,1361711,21600316,rxnorm:4917,nitroglycerin,atc:c01da,organic nitrates,drug_exposure,semantic match,baseline time,baseline time,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosenitratv3,f4_nitrati,1361711,21600316,rxnorm:4917,nitroglycerin,atc:c01da,organic nitrates,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosenitratv12,f6_nitrati,1361711,21600316,rxnorm:4917,nitroglycerin,atc:c01da,organic nitrates,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosenitratv1,f3_nitrati,1361711,21600316,rxnorm:4917,nitroglycerin,atc:c01da,organic nitrates,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
valvhd,preiper,4281749,316866,snomed:368009,heart valve disorder,snomed:38341003,hypertensive disorder,condition_occurrence,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
v3furo,f4_altdiu,956874,21601461,rxnorm:4603,furosemide,atc:c03,diuretics,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
dosefurov12,f6_altdiu,956874,21601461,rxnorm:4603,furosemide,atc:c03,diuretics,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v12furo,f6_altdiu,956874,21601461,rxnorm:4603,furosemide,atc:c03,diuretics,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
dosefurov3,f4_altdiu,956874,21601461,rxnorm:4603,furosemide,atc:c03,diuretics,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v1furo,f3_altdiu,956874,21601461,rxnorm:4603,furosemide,atc:c03,diuretics,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
blfuro,altdiu,956874,21601461,rxnorm:4603,furosemide,atc:c03,diuretics,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
dosefurov6,f5_altdiu,956874,21601461,rxnorm:4603,furosemide,atc:c03,diuretics,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v18furo,f7_altdiu,956874,21601461,rxnorm:4603,furosemide,atc:c03,diuretics,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
dosefurobl,altdiu,956874,21601461,rxnorm:4603,furosemide,atc:c03,diuretics,drug_exposure,semantic match,baseline time,baseline time,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosefurov18,f7_altdiu,956874,21601461,rxnorm:4603,furosemide,atc:c03,diuretics,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosefurov1,f3_altdiu,956874,21601461,rxnorm:4603,furosemide,atc:c03,diuretics,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v6furo,f5_altdiu,956874,21601461,rxnorm:4603,furosemide,atc:c03,diuretics,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
hba1c,hbglico,42869630,3004410,loinc:71875-9,hemoglobin a1c/hemoglobin.total [pure mass fraction] in blood,loinc:4548-4,hemoglobin a1c/hemoglobin.total in blood,measurement,text match,baseline time,baseline time,continuous_variable,percent,float,continuous_variable,,float,"For harmonization, no transformation required."
hyperthyreose,prediab,4142479,201820,snomed:34486009,hyperthyroidism,snomed:73211009,diabetes mellitus,condition_occurrence,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
rasdose_bl,dcapto,21601782,1340128,atc:c09,agents acting on the renin-angiotensin system,rxnorm:1998,captopril,drug_exposure,semantic match,baseline time,baseline time,continuous_variable,,int,continuous_variable,milligram,float,"For harmonization, no transformation required."
